ProductID,Category,SubCategory,ProductName,Sale,Cost
10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23,15
10000300,Office Supplies,Paper,Xerox 1936,47,33
10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6,4
10004080,Technology,Phones,Avaya 5410 Digital phone,122,86
10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56,33
10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216,152
10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3,3
10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319,265
10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101,83
10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67,59
10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83,51
10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16,13
10002368,Office Supplies,Labels,Avery 479,7,5
10003230,Technology,Machines,Okidata C610n Printer,1362,888
10000295,Office Supplies,Paper,Xerox 229,38,24
10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37,29
10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7,6
10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127,109
10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059,947
10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5,3
10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13,8
10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84,51
10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479,419
10004094,Technology,Phones,Motorola L703CM,623,524
10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479,326
10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1,0
10001837,Office Supplies,Paper,Xerox 1976,15,13
10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17,14
10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5,4
10001243,Office Supplies,Paper,Xerox 1983,5,4
10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756,629
10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341,281
10002473,Office Supplies,Labels,Avery 484,9,5
10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315,197
10001856,Technology,Machines,Okidata C610n Printer,649,493
10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126,89
10004707,Office Supplies,Art,Staples in misc. colors,2,1
10004086,Technology,Machines,Plantronics Single Ear Headset,29,18
10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703,526
10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38,33
10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,123
10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40,28
10002558,Office Supplies,Paper,Xerox 1938,268,169
10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59,45
10001846,Office Supplies,Paper,Xerox 1899,18,14
10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404,2443
10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90,59
10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26,22
10000984,Technology,Machines,Okidata MB760 Printer,3357,2737
10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175,115
10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44,33
10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15,11
10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122,90
10002370,Technology,Accessories,Maxell CD-R Discs,7,4
10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7,4
10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27,17
10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035,717
10000312,Office Supplies,Paper,Xerox 1955,91,59
10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93,66
10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44,28
10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101,89
10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,401
10004241,Technology,Phones,Nokia Lumia 1020,1439,1261
10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7,6
10003337,Technology,Machines,Okidata B401 Printer,179,161
10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99,60
10003477,Office Supplies,Art,4009 Highlighters,8,5
10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207,175
10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20,14
10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163,138
10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7,4
10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91,70
10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27,18
10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323,259
10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224,199
10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197,160
10002645,Technology,Phones,LG G2,1499,902
