ShipmentID,order_id_FK,OrderDate,ShipDate,ShipMode,CustomerID,ProductID
3108,3108,17/7/2017,22/7/2017,Standard Class,10480,10001934
3109,3109,17/7/2017,22/7/2017,Standard Class,10480,10000078
3110,3110,23/8/2017,30/8/2017,Standard Class,17770,10001972
3111,3111,23/8/2017,30/8/2017,Standard Class,17770,10002504
3112,3112,23/8/2017,30/8/2017,Standard Class,17770,10002160
3113,3113,23/8/2017,30/8/2017,Standard Class,17770,10001973
3114,3114,23/8/2017,30/8/2017,Standard Class,17770,10001492
3115,3115,23/8/2017,30/8/2017,Standard Class,17770,10002189
3116,3116,11/6/2016,12/6/2016,First Class,15610,10003312
3117,3117,11/6/2016,12/6/2016,First Class,15610,10002496
3118,3118,11/6/2016,12/6/2016,First Class,15610,10003464
3119,3119,11/6/2016,12/6/2016,First Class,15610,10000380
3120,3120,11/6/2016,12/6/2016,First Class,15610,10004593
3121,3121,11/6/2016,12/6/2016,First Class,15610,10001308
3122,3122,11/6/2016,12/6/2016,First Class,15610,10001780
3123,3123,11/6/2016,12/6/2016,First Class,15610,10003816
3124,3124,8/9/2018,12/9/2018,Standard Class,14110,10002200
3125,3125,2/10/2018,6/10/2018,Standard Class,11155,10004438
3126,3126,16/12/2015,17/12/2015,First Class,12100,10004090
3127,3127,16/12/2015,17/12/2015,First Class,12100,10002602
3128,3128,16/12/2015,17/12/2015,First Class,12100,10001142
3129,3129,16/12/2015,17/12/2015,First Class,12100,10004977
3130,3130,24/8/2015,26/8/2015,First Class,15460,10004586
3131,3131,24/8/2015,26/8/2015,First Class,15460,10001116
3132,3132,12/11/2018,18/11/2018,Standard Class,16975,10000666
3133,3133,12/11/2018,18/11/2018,Standard Class,16975,10002583
3134,3134,12/11/2018,18/11/2018,Standard Class,16975,10004908
3135,3135,12/11/2018,18/11/2018,Standard Class,16975,10001219
3136,3136,12/11/2018,18/11/2018,Standard Class,16975,10004568
3137,3137,12/11/2018,18/11/2018,Standard Class,16975,10001756
3138,3138,25/4/2016,28/4/2016,First Class,15850,10002311
3139,3139,12/12/2015,12/12/2015,Same Day,12745,10003650
3140,3140,25/9/2018,27/9/2018,Second Class,19360,10003628
3141,3141,25/9/2018,27/9/2018,Second Class,19360,10001547
3142,3142,5/9/2017,11/9/2017,Standard Class,10825,10002647
3143,3143,11/2/2018,13/2/2018,Second Class,11845,10004495
3144,3144,11/2/2018,13/2/2018,Second Class,11845,10002923
3145,3145,30/6/2015,3/7/2015,Second Class,10825,10001374
3146,3146,7/6/2017,10/6/2017,First Class,19810,10003441
3147,3147,20/12/2015,25/12/2015,Standard Class,16510,10002043
3148,3148,15/12/2016,18/12/2016,First Class,18385,10002049
3149,3149,15/12/2016,18/12/2016,First Class,18385,10000418
3150,3150,15/12/2016,18/12/2016,First Class,18385,10004908
3151,3151,15/12/2016,18/12/2016,First Class,18385,10004091
3152,3152,20/7/2018,24/7/2018,Standard Class,20950,10004600
3153,3153,3/8/2015,5/8/2015,Second Class,14410,10001289
3154,3154,24/8/2016,28/8/2016,Standard Class,13810,10001539
3155,3155,24/8/2016,28/8/2016,Standard Class,13810,10001266
3156,3156,26/3/2017,27/3/2017,First Class,13210,10001291
3157,3157,26/3/2017,27/3/2017,First Class,13210,10001314
3158,3158,12/9/2015,16/9/2015,Second Class,19090,10004040
3159,3159,21/9/2015,25/9/2015,Standard Class,14995,10001539
3160,3160,21/9/2015,25/9/2015,Standard Class,14995,10004483
3161,3161,21/9/2015,25/9/2015,Standard Class,14995,10001615
3162,3162,21/9/2015,25/9/2015,Standard Class,14995,10000327
3163,3163,21/9/2015,25/9/2015,Standard Class,14995,10001299
3164,3164,21/9/2015,25/9/2015,Standard Class,14995,10002246
3165,3165,29/10/2017,31/10/2017,First Class,16435,10002671
3166,3166,28/5/2017,3/6/2017,Standard Class,16675,10003833
3167,3167,28/5/2017,3/6/2017,Standard Class,16675,10001667
3168,3168,21/12/2018,26/12/2018,Second Class,19075,10002003
3169,3169,21/3/2017,28/3/2017,Standard Class,16465,10004465
3170,3170,21/3/2017,28/3/2017,Standard Class,16465,10000665
3171,3171,21/3/2017,28/3/2017,Standard Class,16465,10004956
3172,3172,11/11/2018,18/11/2018,Standard Class,13915,10004260
3173,3173,23/9/2018,29/9/2018,Standard Class,10915,10001811
3174,3174,23/9/2018,29/9/2018,Standard Class,10915,10003280
3175,3175,10/9/2018,10/9/2018,Same Day,20395,10004911
3176,3176,5/12/2018,11/12/2018,Standard Class,20950,10001487
3177,3177,5/12/2018,11/12/2018,Standard Class,20950,10000521
3178,3178,5/12/2018,11/12/2018,Standard Class,20950,10001271
3179,3179,9/11/2018,12/11/2018,Second Class,11650,10004728
3180,3180,9/11/2018,12/11/2018,Second Class,11650,10004666
3181,3181,9/11/2018,12/11/2018,Second Class,11650,10003208
3182,3182,7/11/2015,9/11/2015,First Class,20980,10000632
3183,3183,7/11/2015,9/11/2015,First Class,20980,10004773
3184,3184,12/3/2018,17/3/2018,Standard Class,16585,10004700
3185,3185,20/10/2018,22/10/2018,Second Class,16165,10003714
3186,3186,20/10/2018,22/10/2018,Second Class,16165,10001787
3187,3187,27/12/2016,1/1/2017,Standard Class,12940,10002957
3188,3188,2/10/2018,8/10/2018,Standard Class,19630,10002115
3189,3189,4/6/2018,8/6/2018,Standard Class,18040,10002557
3190,3190,1/9/2015,4/9/2015,First Class,15130,10002949
3191,3191,1/9/2015,4/9/2015,First Class,15130,10004100
3192,3192,8/8/2017,13/8/2017,Standard Class,12655,10001883
3193,3193,22/7/2018,28/7/2018,Standard Class,14365,10000702
3194,3194,10/7/2016,10/7/2016,Same Day,13945,10003196
3195,3195,1/12/2015,7/12/2015,Standard Class,21280,10001644
3196,3196,18/12/2018,22/12/2018,Standard Class,10030,10003183
3197,3197,18/5/2015,20/5/2015,Second Class,21070,10000308
3198,3198,18/5/2015,20/5/2015,Second Class,21070,10001526
3199,3199,10/11/2015,16/11/2015,Standard Class,19900,10002103
3200,3200,10/11/2015,16/11/2015,Standard Class,19900,10004209
3201,3201,10/11/2015,16/11/2015,Standard Class,19900,10000397
3202,3202,10/11/2015,16/11/2015,Standard Class,19900,10002137
3203,3203,10/11/2015,16/11/2015,Standard Class,19900,10001867
3204,3204,10/11/2015,16/11/2015,Standard Class,19900,10000407
3205,3205,9/1/2017,15/1/2017,Standard Class,16780,10000420
3206,3206,9/1/2017,15/1/2017,Standard Class,16780,10002726
3207,3207,22/9/2018,27/9/2018,Standard Class,19975,10001415
3208,3208,22/9/2018,27/9/2018,Standard Class,19975,10000773
3209,3209,23/12/2015,28/12/2015,Standard Class,20200,10002350
3210,3210,26/5/2017,1/6/2017,Standard Class,21235,10001919
3211,3211,26/5/2017,1/6/2017,Standard Class,21235,10002082
3212,3212,8/7/2018,10/7/2018,First Class,21790,10002762
3213,3213,13/5/2015,17/5/2015,Standard Class,18325,10002800
3214,3214,10/11/2018,16/11/2018,Standard Class,14275,10003925
3215,3215,10/11/2018,16/11/2018,Standard Class,14275,10002200
3216,3216,2/10/2016,8/10/2016,Standard Class,15460,10001295
3217,3217,2/10/2016,8/10/2016,Standard Class,15460,10002500
3218,3218,2/10/2016,8/10/2016,Standard Class,15460,10000892
3219,3219,2/10/2015,5/10/2015,First Class,14080,10001838
3220,3220,2/10/2015,5/10/2015,First Class,14080,10000735
3221,3221,2/10/2015,5/10/2015,First Class,14080,10001760
3222,3222,2/10/2015,5/10/2015,First Class,14080,10004846
3223,3223,2/10/2015,5/10/2015,First Class,14080,10003567
3224,3224,2/10/2015,5/10/2015,First Class,14080,10001557
3225,3225,2/10/2015,5/10/2015,First Class,14080,10003038
3226,3226,11/8/2015,16/8/2015,Standard Class,16645,10004459
3227,3227,1/9/2018,5/9/2018,Second Class,11515,10004960
3228,3228,16/4/2018,22/4/2018,Standard Class,18370,10000632
3229,3229,16/4/2018,22/4/2018,Standard Class,18370,10001107
3230,3230,16/4/2018,22/4/2018,Standard Class,18370,10002301
3231,3231,24/4/2017,27/4/2017,First Class,15130,10003355
3232,3232,15/1/2017,15/1/2017,Same Day,19825,10002903
3233,3233,2/5/2017,2/5/2017,Same Day,12475,10001580
3234,3234,2/5/2017,2/5/2017,Same Day,12475,10000315
3235,3235,20/11/2017,27/11/2017,Standard Class,13195,10003774
3236,3236,20/11/2017,27/11/2017,Standard Class,13195,10003095
3237,3237,20/11/2017,27/11/2017,Standard Class,13195,10000023
3238,3238,1/2/2017,3/2/2017,First Class,12760,10002214
3239,3239,31/3/2018,5/4/2018,Second Class,13900,10002799
3240,3240,1/12/2018,5/12/2018,Standard Class,20215,10004912
3241,3241,1/12/2018,5/12/2018,Standard Class,20215,10002602
3242,3242,10/12/2018,12/12/2018,Second Class,11185,10004510
3243,3243,10/12/2018,12/12/2018,Second Class,11185,10000060
3244,3244,10/12/2018,12/12/2018,Second Class,11185,10000799
3245,3245,17/9/2017,21/9/2017,Standard Class,20125,10004875
3246,3246,17/9/2017,21/9/2017,Standard Class,20125,10002085
3247,3247,23/12/2017,29/12/2017,Standard Class,17590,10000992
3248,3248,17/4/2018,19/4/2018,First Class,11740,10001473
3249,3249,27/10/2018,30/10/2018,Second Class,17560,10003045
3250,3250,27/10/2018,30/10/2018,Second Class,17560,10001536
3251,3251,8/7/2017,14/7/2017,Standard Class,12220,10001580
3252,3252,8/7/2017,14/7/2017,Standard Class,12220,10004209
3253,3253,9/8/2016,14/8/2016,Standard Class,19885,10001613
3254,3254,9/12/2017,14/12/2017,Second Class,12835,10001676
3255,3255,9/12/2017,14/12/2017,Second Class,12835,10003712
3256,3256,13/11/2017,17/11/2017,Standard Class,16795,10000285
3257,3257,14/11/2015,15/11/2015,First Class,11815,10004609
3258,3258,17/11/2015,19/11/2015,First Class,21205,10001314
3259,3259,17/11/2015,19/11/2015,First Class,21205,10003395
3260,3260,17/11/2015,19/11/2015,First Class,21205,10001242
3261,3261,4/3/2017,8/3/2017,Second Class,19345,10001641
3262,3262,11/10/2015,15/10/2015,Standard Class,15565,10003816
3263,3263,11/10/2015,15/10/2015,Standard Class,15565,10002230
3264,3264,22/5/2015,29/5/2015,Standard Class,14185,10002660
3265,3265,22/5/2015,29/5/2015,Standard Class,14185,10003171
3266,3266,15/7/2015,19/7/2015,Standard Class,21775,10003709
3267,3267,15/7/2015,19/7/2015,Standard Class,21775,10000304
3268,3268,27/12/2016,29/12/2016,Second Class,16450,10003709
3269,3269,9/2/2016,16/2/2016,Standard Class,20215,10002774
3270,3270,8/5/2018,12/5/2018,Standard Class,19045,10001046
3271,3271,2/11/2018,6/11/2018,Standard Class,16225,10003495
3272,3272,2/11/2018,6/11/2018,Standard Class,16225,10004685
3273,3273,5/4/2015,9/4/2015,Second Class,14695,10004757
3274,3274,5/4/2015,9/4/2015,Second Class,14695,10001615
3275,3275,5/4/2015,9/4/2015,Second Class,14695,10003349
3276,3276,5/4/2015,9/4/2015,Second Class,14695,10000127
3277,3277,5/4/2015,9/4/2015,Second Class,14695,10002881
3278,3278,17/9/2015,24/9/2015,Standard Class,16465,10001109
3279,3279,17/9/2015,24/9/2015,Standard Class,16465,10000682
3280,3280,30/9/2015,6/10/2015,Standard Class,17785,10000221
3281,3281,12/9/2015,17/9/2015,Standard Class,10885,10002429
3282,3282,20/2/2018,25/2/2018,Standard Class,16135,10002375
3283,3283,20/2/2018,25/2/2018,Standard Class,16135,10000595
3284,3284,13/12/2016,15/12/2016,First Class,19585,10001530
3285,3285,13/12/2016,15/12/2016,First Class,19585,10000050
3286,3286,13/12/2016,15/12/2016,First Class,19585,10001552
3287,3287,13/12/2016,15/12/2016,First Class,19585,10003399
3288,3288,30/10/2017,4/11/2017,Standard Class,15295,10004078
3289,3289,26/12/2015,30/12/2015,Standard Class,12595,10002189
3290,3290,26/12/2015,30/12/2015,Standard Class,12595,10001852
3291,3291,15/8/2015,18/8/2015,First Class,16510,10003638
3292,3292,1/10/2018,3/10/2018,First Class,12655,10002428
3293,3293,23/5/2016,30/5/2016,Standard Class,13870,10001036
3294,3294,23/5/2016,30/5/2016,Standard Class,13870,10004708
3295,3295,16/11/2018,16/11/2018,Same Day,18235,10000488
3296,3296,18/11/2015,22/11/2015,Standard Class,11950,10003656
3297,3297,18/11/2015,22/11/2015,Standard Class,11950,10003656
3298,3298,18/11/2015,22/11/2015,Standard Class,11950,10001128
3299,3299,18/11/2015,22/11/2015,Standard Class,11950,10001473
3300,3300,18/11/2015,22/11/2015,Standard Class,11950,10004656
3301,3301,30/12/2015,1/1/2016,Second Class,20620,10004955
3302,3302,30/12/2015,1/1/2016,Second Class,20620,10002468
3303,3303,30/12/2015,1/1/2016,Second Class,20620,10000576
3304,3304,30/12/2015,1/1/2016,Second Class,20620,10002160
3305,3305,30/12/2015,1/1/2016,Second Class,20620,10003628
3306,3306,5/11/2016,11/11/2016,Standard Class,14635,10001116
3307,3307,17/9/2017,22/9/2017,Standard Class,17215,10002026
3308,3308,20/3/2017,25/3/2017,Second Class,10030,10003691
3309,3309,27/9/2015,1/10/2015,Standard Class,21100,10002602
3310,3310,27/9/2015,1/10/2015,Standard Class,21100,10000675
3311,3311,24/12/2018,28/12/2018,Standard Class,15025,10002602
3312,3312,24/12/2018,28/12/2018,Standard Class,15025,10001900
3313,3313,10/11/2018,15/11/2018,Second Class,13750,10001468
3314,3314,11/9/2016,15/9/2016,Standard Class,20725,10004648
3315,3315,11/9/2016,15/9/2016,Standard Class,20725,10003190
3316,3316,20/12/2015,25/12/2015,Standard Class,21505,10004868
3317,3317,20/12/2015,25/12/2015,Standard Class,21505,10004287
3318,3318,20/12/2015,25/12/2015,Standard Class,21505,10002689
3319,3319,23/7/2016,27/7/2016,Standard Class,21550,10002892
3320,3320,23/7/2016,27/7/2016,Standard Class,21550,10002253
3321,3321,11/11/2015,15/11/2015,Standard Class,16270,10001359
3322,3322,11/11/2015,15/11/2015,Standard Class,16270,10001267
3323,3323,11/11/2015,15/11/2015,Standard Class,16270,10003582
3324,3324,11/11/2015,15/11/2015,Standard Class,16270,10003724
3325,3325,11/11/2015,15/11/2015,Standard Class,16270,10001033
3326,3326,11/11/2015,15/11/2015,Standard Class,16270,10003505
3327,3327,11/11/2015,15/11/2015,Standard Class,16270,10004959
3328,3328,14/12/2018,20/12/2018,Standard Class,14455,10000474
3329,3329,14/12/2018,20/12/2018,Standard Class,14455,10003095
3330,3330,14/12/2018,20/12/2018,Standard Class,14455,10002963
3331,3331,21/8/2018,22/8/2018,First Class,18880,10000203
3332,3332,21/8/2018,22/8/2018,First Class,18880,10004667
3333,3333,21/8/2018,22/8/2018,First Class,18880,10000193
3334,3334,21/8/2018,22/8/2018,First Class,18880,10001539
3335,3335,21/8/2018,22/8/2018,First Class,18880,10000962
3336,3336,21/8/2018,22/8/2018,First Class,18880,10002867
3337,3337,21/8/2018,22/8/2018,First Class,18880,10001158
3338,3338,27/8/2017,1/9/2017,Second Class,21055,10000675
3339,3339,27/8/2017,1/9/2017,Second Class,21055,10001307
3340,3340,27/8/2017,1/9/2017,Second Class,21055,10000011
3341,3341,27/8/2017,1/9/2017,Second Class,21055,10002666
3342,3342,27/8/2017,1/9/2017,Second Class,21055,10000735
3343,3343,27/8/2017,1/9/2017,Second Class,21055,10000174
3344,3344,13/8/2016,20/8/2016,Standard Class,18715,10003156
3345,3345,5/11/2018,7/11/2018,First Class,10195,10000474
3346,3346,17/8/2017,21/8/2017,Standard Class,18520,10003712
3347,3347,26/12/2017,31/12/2017,Standard Class,10510,10003280
3348,3348,23/9/2015,28/9/2015,Standard Class,11650,10002916
3349,3349,23/9/2015,28/9/2015,Standard Class,11650,10002726
3350,3350,19/7/2015,24/7/2015,Standard Class,12310,10000895
3351,3351,19/7/2015,24/7/2015,Standard Class,12310,10004152
3352,3352,19/7/2015,24/7/2015,Standard Class,12310,10003694
3353,3353,19/7/2015,24/7/2015,Standard Class,12310,10002160
3354,3354,7/9/2018,13/9/2018,Standard Class,18595,10001685
3355,3355,6/5/2017,10/5/2017,Standard Class,10870,10000773
3356,3356,6/5/2017,10/5/2017,Standard Class,10870,10004510
3357,3357,4/6/2016,8/6/2016,Second Class,21535,10004569
3358,3358,4/6/2016,8/6/2016,Second Class,21535,10000672
3359,3359,13/12/2016,20/12/2016,Standard Class,13240,10004451
3360,3360,13/12/2016,20/12/2016,Standard Class,13240,10004738
3361,3361,16/7/2017,18/7/2017,Second Class,17425,10001940
3362,3362,31/1/2015,2/2/2015,First Class,17050,10003966
3363,3363,9/7/2015,15/7/2015,Standard Class,11650,10003072
3364,3364,9/7/2015,15/7/2015,Standard Class,11650,10002245
3365,3365,21/11/2016,25/11/2016,Standard Class,18400,10002598
3366,3366,21/11/2016,25/11/2016,Standard Class,18400,10002225
3367,3367,25/3/2017,25/3/2017,Same Day,21280,10003832
3368,3368,23/9/2018,30/9/2018,Standard Class,11755,10000822
3369,3369,23/9/2018,30/9/2018,Standard Class,11755,10001242
3370,3370,4/12/2016,10/12/2016,Standard Class,20335,10002445
3371,3371,4/12/2016,10/12/2016,Standard Class,20335,10002372
3372,3372,4/12/2016,10/12/2016,Standard Class,20335,10000376
3373,3373,4/12/2016,10/12/2016,Standard Class,20335,10002965
3374,3374,1/11/2017,4/11/2017,First Class,12490,10004950
3375,3375,17/3/2018,21/3/2018,Standard Class,19180,10003166
3376,3376,17/3/2018,21/3/2018,Standard Class,19180,10004610
3377,3377,23/11/2018,24/11/2018,First Class,20995,10000320
3378,3378,27/8/2018,30/8/2018,First Class,20620,10004030
3379,3379,4/12/2016,9/12/2016,Second Class,17365,10004147
3380,3380,4/12/2016,9/12/2016,Second Class,17365,10003535
3381,3381,4/12/2016,9/12/2016,Second Class,17365,10004586
3382,3382,7/10/2018,11/10/2018,Standard Class,13240,10003208
3383,3383,7/10/2018,11/10/2018,Standard Class,13240,10003112
3384,3384,7/10/2018,11/10/2018,Standard Class,13240,10004447
3385,3385,7/10/2018,11/10/2018,Standard Class,13240,10002854
3386,3386,7/10/2018,11/10/2018,Standard Class,13240,10001039
3387,3387,25/3/2018,30/3/2018,Second Class,13660,10004239
3388,3388,9/8/2015,13/8/2015,Standard Class,17650,10001530
3389,3389,9/8/2015,13/8/2015,Standard Class,17650,10000038
3390,3390,22/11/2015,25/11/2015,First Class,14185,10001765
3391,3391,10/6/2018,10/6/2018,Same Day,11890,10000380
3392,3392,1/7/2018,8/7/2018,Standard Class,16285,10001128
3393,3393,1/7/2018,8/7/2018,Standard Class,16285,10003656
3394,3394,1/7/2018,8/7/2018,Standard Class,16285,10003441
3395,3395,21/11/2015,26/11/2015,Standard Class,13075,10002923
3396,3396,21/11/2015,26/11/2015,Standard Class,13075,10004359
3397,3397,21/11/2015,26/11/2015,Standard Class,13075,10001511
3398,3398,21/11/2015,26/11/2015,Standard Class,13075,10002833
3399,3399,4/5/2016,5/5/2016,First Class,16780,10001940
3400,3400,29/5/2018,5/6/2018,Standard Class,14950,10003919
3401,3401,17/10/2016,17/10/2016,Same Day,12190,10003479
3402,3402,23/4/2015,27/4/2015,Standard Class,16795,10002965
3403,3403,23/4/2015,27/4/2015,Standard Class,16795,10000145
3404,3404,23/4/2015,27/4/2015,Standard Class,16795,10002191
3405,3405,30/4/2018,6/5/2018,Standard Class,15490,10004451
3406,3406,20/9/2017,24/9/2017,Standard Class,14695,10001471
3407,3407,20/9/2017,24/9/2017,Standard Class,14695,10003656
3408,3408,20/9/2017,24/9/2017,Standard Class,14695,10000940
3409,3409,20/9/2017,24/9/2017,Standard Class,14695,10002319
3410,3410,20/9/2017,24/9/2017,Standard Class,14695,10000977
3411,3411,2/9/2017,2/9/2017,Same Day,20590,10002676
3412,3412,2/9/2017,2/9/2017,Same Day,20590,10004970
3413,3413,27/4/2016,2/5/2016,Standard Class,21475,10003971
3414,3414,27/4/2016,2/5/2016,Standard Class,21475,10001574
3415,3415,6/9/2016,13/9/2016,Standard Class,12430,10000665
3416,3416,28/5/2017,3/6/2017,Standard Class,12565,10000891
3417,3417,28/5/2017,3/6/2017,Standard Class,12565,10003790
3418,3418,28/5/2017,3/6/2017,Standard Class,12565,10002217
3419,3419,28/5/2017,3/6/2017,Standard Class,12565,10002215
3420,3420,28/5/2017,3/6/2017,Standard Class,12565,10001972
3421,3421,24/9/2016,28/9/2016,Standard Class,13255,10001525
3422,3422,24/9/2016,28/9/2016,Standard Class,13255,10000988
3423,3423,3/7/2018,6/7/2018,Second Class,20035,10000174
3424,3424,3/7/2018,6/7/2018,Second Class,20035,10002041
3425,3425,3/7/2018,6/7/2018,Second Class,20035,10002246
3426,3426,8/12/2018,9/12/2018,First Class,17185,10003327
3427,3427,8/12/2018,9/12/2018,First Class,17185,10002703
3428,3428,8/12/2018,9/12/2018,First Class,17185,10003651
3429,3429,5/12/2018,9/12/2018,Standard Class,10165,10001617
3430,3430,5/12/2018,9/12/2018,Standard Class,10165,10000145
3431,3431,27/9/2016,29/9/2016,First Class,18520,10001670
3432,3432,27/9/2016,29/9/2016,First Class,18520,10003849
3433,3433,30/10/2018,30/10/2018,Same Day,19945,10003849
3434,3434,30/10/2018,30/10/2018,Same Day,19945,10002041
3435,3435,30/10/2018,30/10/2018,Same Day,19945,10002214
3436,3436,29/11/2016,30/11/2016,Same Day,19195,10001078
3437,3437,11/3/2015,14/3/2015,Second Class,16525,10002137
3438,3438,19/11/2018,23/11/2018,Standard Class,16150,10001415
3439,3439,19/11/2018,23/11/2018,Standard Class,16150,10003849
3440,3440,29/7/2017,2/8/2017,Standard Class,15145,10001713
