order_id_PK,OrderID,OrderDate,CustomerID,ProductID,ProductName
1095,CA-2018-160423,21/1/2018,19045,10004001,GBC Recycled VeloBinder Covers
1096,CA-2015-159338,25/6/2015,18640,10004147,Hon 4060 Series Tables
1097,CA-2017-107216,14/6/2017,18985,10001545,Newell 326
1098,CA-2017-107216,14/6/2017,18985,10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
1099,CA-2017-107216,14/6/2017,18985,10001013,Logitech ClearChat Comfort/USB Headset H390
1100,CA-2017-107216,14/6/2017,18985,10002255,Newell 346
1101,US-2018-145863,21/4/2018,19390,10004140,Avery Non-Stick Binders
1102,US-2018-145863,21/4/2018,19390,10002049,UniKeep View Case Binders
1103,CA-2017-112340,21/10/2017,18520,10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
1104,US-2017-110156,19/11/2017,13945,10000642,"Tennsco Lockers, Gray"
1105,US-2017-110156,19/11/2017,13945,10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
1106,US-2017-110156,19/11/2017,13945,10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
1107,US-2017-110156,19/11/2017,13945,10003495,Staples
1108,US-2017-110156,19/11/2017,13945,10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"
1109,US-2017-110156,19/11/2017,13945,10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
1110,US-2017-110156,19/11/2017,13945,10004735,Xerox 1905
1111,US-2017-110156,19/11/2017,13945,10002609,Avery Hidden Tab Dividers for Binding Systems
1112,CA-2018-140585,18/12/2018,19915,10003364,Binding Machine Supplies
1113,CA-2018-140585,18/12/2018,19915,10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order"
1114,CA-2018-140585,18/12/2018,19915,10003610,Logitech Illuminated - Keyboard
1115,CA-2017-144855,22/7/2017,13495,10003766,Self-Adhesive Removable Labels
1116,CA-2016-142755,4/9/2016,12355,10001970,Xerox 1881
1117,CA-2016-142755,4/9/2016,12355,10002049,Logitech G19 Programmable Gaming Keyboard
1118,CA-2016-142755,4/9/2016,12355,10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
1119,CA-2016-142755,4/9/2016,12355,10004459,Security-Tint Envelopes
1120,US-2015-147627,20/1/2015,15040,10001061,Apple iPhone 5C
1121,US-2015-147627,20/1/2015,15040,10002375,Newell 351
1122,US-2015-147627,20/1/2015,15040,10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
1123,US-2015-147627,20/1/2015,15040,10003811,Newell 327
1124,US-2015-147627,20/1/2015,15040,10001539,Staple envelope
1125,US-2015-147627,20/1/2015,15040,10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
1126,CA-2016-105970,2/3/2016,19060,10003156,50 Colored Long Pencils
1127,CA-2016-105970,2/3/2016,19060,10001532,Brown Kraft Recycled Envelopes
1128,CA-2017-112102,12/4/2017,11605,10004086,KI Adjustable-Height Table
1129,CA-2017-112102,12/4/2017,11605,10000100,Xerox 1945
1130,CA-2017-112102,12/4/2017,11605,10002500,Globe Weis Peel & Seel First Class Envelopes
1131,US-2017-114776,6/12/2017,14650,10004100,Xerox 216
1132,US-2017-134908,5/6/2017,15940,10003479,"Eldon Base for stackable storage shelf, platinum"
1133,US-2017-134908,5/6/2017,15940,10000973,Avery 502
1134,US-2017-148803,11/12/2017,16915,10001476,Steel Personal Filing/Posting Tote
1135,CA-2017-152170,12/11/2017,14275,10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
1136,CA-2017-152170,12/11/2017,14275,10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
1137,CA-2017-152170,12/11/2017,14275,10001763,Xerox 1896
1138,CA-2017-152170,12/11/2017,14275,10003394,Newell 332
1139,CA-2017-152170,12/11/2017,14275,10002072,Cardinal Slant-D Ring Binders
1140,CA-2015-146969,29/9/2015,10915,10004188,Luxo Professional Combination Clamp-On Lamps
1141,CA-2015-146969,29/9/2015,10915,10001561,Stockwell Push Pins
1142,CA-2015-146969,29/9/2015,10915,10002105,Xerox 223
1143,CA-2015-146969,29/9/2015,10915,10004241,Star Micronics TSP800 TSP847IIU Receipt Printer
1144,CA-2015-146969,29/9/2015,10915,10004340,"Fellowes Mobile File Cart, Black"
1145,CA-2016-112452,4/4/2016,18340,10003849,Hoover Shoulder Vac Commercial Portable Vacuum
1146,CA-2016-112452,4/4/2016,18340,10000735,Staples
1147,CA-2016-112452,4/4/2016,18340,10003350,Acco Expandable Hanging Binders
1148,CA-2016-112452,4/4/2016,18340,10000307,Shocksock Galaxy S4 Armband
1149,CA-2016-112452,4/4/2016,18340,10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine
1150,CA-2016-113971,8/5/2016,12535,10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke"
1151,CA-2017-160395,31/12/2017,16555,10003759,"Crayola Anti Dust Chalk, 12/Pack"
1152,CA-2017-160395,31/12/2017,16555,10003984,Lock-Up Easel 'Spel-Binder'
1153,CA-2015-136567,20/12/2015,19045,10004337,"SAFCO Commercial Wire Shelving, 72h"
1154,CA-2015-136567,20/12/2015,19045,10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
1155,CA-2015-136567,20/12/2015,19045,10003982,Wilson Jones Century Plastic Molded Ring Binders
1156,CA-2015-136567,20/12/2015,19045,10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
1157,CA-2017-149314,2/7/2017,14530,10002126,Hon Deluxe Fabric Upholstered Stacking Chairs
1158,CA-2018-147039,29/6/2018,10315,10000576,Belkin 7 Outlet SurgeMaster II
1159,CA-2018-147039,29/6/2018,10315,10004654,Avery Binding System Hidden Tab Executive Style Index Sets
1160,CA-2015-126522,1/9/2015,16765,10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"
1161,CA-2015-127964,3/3/2015,10720,10004700,PowerGen Dual USB Car Charger
1162,CA-2015-127964,3/3/2015,10720,10004593,Ibico Laser Imprintable Binding System Covers
1163,CA-2015-127964,3/3/2015,10720,10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips"
1164,CA-2015-117709,4/5/2015,18940,10001294,Fellowes Binding Cases
1165,CA-2016-125416,2/11/2016,16540,10001552,Logitech K350 2.4Ghz Wireless Keyboard
1166,CA-2018-145226,8/12/2018,13315,10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx"
1167,CA-2018-145226,8/12/2018,13315,10004123,Safco Industrial Wire Shelving System
1168,CA-2018-145226,8/12/2018,13315,10003172,Xerox 1996
1169,CA-2018-145226,8/12/2018,13315,10002352,Iris Project Case
1170,US-2015-100279,10/3/2015,20275,10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
1171,CA-2015-158064,21/4/2015,10375,10002976,ACCOHIDE Binder by Acco
1172,US-2016-104430,22/10/2016,17110,10000301,GBC Instant Report Kit
1173,CA-2016-132080,22/8/2016,13105,10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
1174,CA-2017-161207,29/8/2017,10060,10000381,Acme Forged Steel Scissors with Black Enamel Handles
1175,CA-2015-120243,27/12/2015,10435,10004425,Staple-on labels
1176,CA-2017-113621,1/12/2017,15745,10001270,Harbour Creations Steel Folding Chair
1177,CA-2017-113621,1/12/2017,15745,10003931,JBL Micro Wireless Portable Bluetooth Speaker
1178,CA-2017-168081,24/4/2017,12055,10003174,Plantronics S12 Corded Telephone Headset System
1179,CA-2015-128146,21/6/2015,13060,10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster
1180,CA-2015-128146,21/6/2015,13060,10001919,"OIC #2 Pencils, Medium Soft"
1181,CA-2018-138779,14/1/2018,19570,10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
1182,CA-2018-138779,14/1/2018,19570,10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4
1183,CA-2015-127131,24/11/2015,14830,10004656,Peel & Stick Add-On Corner Pockets
1184,CA-2015-127131,24/11/2015,14830,10002344,"Carina 42""Hx23 3/4""W Media Storage Unit"
1185,CA-2015-127131,24/11/2015,14830,10001800,Xerox 220
1186,CA-2015-127131,24/11/2015,14830,10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
1187,CA-2018-117212,26/2/2018,11530,10004532,Kensington 6 Outlet Guardian Standard Surge Protector
1188,CA-2018-117212,26/2/2018,11530,10004447,Toshiba IPT2010-SD IP Telephone
1189,CA-2018-117212,26/2/2018,11530,10003973,GuestStacker Chair with Chrome Finish Legs
1190,CA-2018-117212,26/2/2018,11530,10001970,Xerox 1881
1191,CA-2018-117212,26/2/2018,11530,10000682,Xerox 1924
1192,US-2016-130519,15/9/2016,18355,10001937,Xerox 21
1193,US-2016-130519,15/9/2016,18355,10002268,Ultra Door Push Plate
1194,US-2016-130519,15/9/2016,18355,10001321,"Decoflex Hanging Personal Folder File, Blue"
1195,US-2016-130519,15/9/2016,18355,10003394,"Tenex ""The Solids"" Textured Chair Mats"
1196,CA-2017-130946,8/4/2017,21910,10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac
1197,CA-2017-130946,8/4/2017,21910,10004540,Global Chrome Stack Chair
1198,CA-2017-130946,8/4/2017,21910,10004995,GBC DocuBind P400 Electric Binding System
1199,CA-2017-114727,18/7/2017,16945,10002335,Hon GuestStacker Chair
1200,CA-2017-114727,18/7/2017,16945,10004967,Round Ring Binders
1201,CA-2017-114727,18/7/2017,16945,10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
1202,CA-2017-114727,18/7/2017,16945,10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
1203,CA-2017-114727,18/7/2017,16945,10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
1204,CA-2018-133235,1/8/2018,16750,10002660,Nortel Networks T7316 E Nt8 B27
1205,CA-2017-137050,14/7/2017,20755,10004634,"Personal Folder Holder, Ebony"
1206,CA-2017-137050,14/7/2017,20755,10002160,Acco Hanging Data Binders
1207,CA-2017-137050,14/7/2017,20755,10002988,Ideal Clamps
1208,CA-2017-137050,14/7/2017,20755,10004999,Newell 315
1209,CA-2017-137050,14/7/2017,20755,10001031,Pressboard Data Binders by Wilson Jones
1210,CA-2017-137050,14/7/2017,20755,10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
1211,US-2018-118087,9/9/2018,20620,10004860,Global Low Back Tilter Chair
1212,US-2018-118087,9/9/2018,20620,10002432,Wilson Jones Standard D-Ring Binders
1213,US-2018-118087,9/9/2018,20620,10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
1214,US-2018-118087,9/9/2018,20620,10003602,"Quartet Omega Colored Chalk, 12/Pack"
1215,US-2018-118087,9/9/2018,20620,10004469,Microsoft Sculpt Comfort Mouse
1216,US-2018-118087,9/9/2018,20620,10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
1217,US-2018-118087,9/9/2018,20620,10003174,Plantronics S12 Corded Telephone Headset System
1218,US-2018-118087,9/9/2018,20620,10002200,Samsung Galaxy Note 2
1219,CA-2015-110184,12/7/2015,11170,10000107,Fellowes Super Stor/Drawer
1220,CA-2015-110184,12/7/2015,11170,10000439,GE DSL Phone Line Filter
1221,CA-2017-126004,4/12/2017,11140,10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
1222,CA-2017-126004,4/12/2017,11140,10001432,Enermax Aurora Lite Keyboard
1223,CA-2017-126004,4/12/2017,11140,10004656,Peel & Stick Add-On Corner Pockets
1224,CA-2017-126004,4/12/2017,11140,10001685,Easy-staple paper
1225,CA-2017-126004,4/12/2017,11140,10001418,Carina Media Storage Towers in Natural & Black
1226,CA-2017-126004,4/12/2017,11140,10000676,Fellowes Econo/Stor Drawers
1227,CA-2018-100013,6/11/2018,21910,10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
1228,CA-2018-100013,6/11/2018,21910,10001424,Dax Clear Box Frame
1229,CA-2018-100013,6/11/2018,21910,10001022,SANFORD Liquid Accent Tank-Style Highlighters
1230,CA-2016-132570,31/10/2016,16480,10000369,Design Ebony Sketching Pencil
1231,CA-2016-132570,31/10/2016,16480,10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
1232,CA-2017-153682,30/5/2017,11695,10001046,Canon Imageclass D680 Copier / Fax
1233,CA-2017-144344,28/10/2017,18820,10000076,24-Hour Round Wall Clock
1234,CA-2017-144344,28/10/2017,18820,10003719,Large Capacity Hanging Post Binders
1235,CA-2017-144344,28/10/2017,18820,10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets
1236,CA-2017-144344,28/10/2017,18820,10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
1237,CA-2015-127012,11/8/2015,14680,10003691,"Eldon Image Series Desk Accessories, Ebony"
1238,CA-2015-127012,11/8/2015,14680,10003903,Sanford 52201 APSCO Electric Pencil Sharpener
1239,CA-2015-127012,11/8/2015,14680,10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
1240,CA-2017-128727,29/8/2017,17800,10003442,Samsung Replacement EH64AVFWE Premium Headset
1241,US-2017-162859,15/2/2017,18820,10004519,GBC DocuBind P100 Manual Binding Machine
1242,US-2017-162859,15/2/2017,18820,10000304,Advantus Push Pins
1243,CA-2018-133641,14/5/2018,14155,10004955,Fashion Color Clasp Envelopes
1244,CA-2015-168494,12/12/2015,18700,10004619,Hon Non-Folding Utility Tables
1245,CA-2015-168494,12/12/2015,18700,10003473,Bretford Rectangular Conference Table Tops
1246,CA-2015-168494,12/12/2015,18700,10004467,Bestar Classic Bookcase
1247,CA-2018-115602,18/12/2018,13630,10002280,Staples in misc. colors
1248,CA-2018-115602,18/12/2018,13630,10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
1249,CA-2018-115602,18/12/2018,13630,10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
1250,CA-2018-115602,18/12/2018,13630,10000462,Sanford Pocket Accent Highlighters
1251,CA-2016-154956,4/7/2016,15070,10004165,Mitel MiVoice 5330e IP Phone
1252,CA-2018-144638,10/3/2018,18115,10003958,Newell 337
1253,CA-2018-144638,10/3/2018,18115,10000149,Cisco SPA525G2 IP Phone - Wireless
1254,CA-2018-144638,10/3/2018,18115,10003724,Westinghouse Clip-On Gooseneck Lamps
1255,CA-2018-144638,10/3/2018,18115,10003535,Howard Miller Distant Time Traveler Alarm Clock
1256,US-2017-168620,24/12/2017,19795,10001575,GBC Linen Binding Covers
1257,US-2017-168620,24/12/2017,19795,10003716,Tennsco Double-Tier Lockers
1258,US-2017-168620,24/12/2017,19795,10004469,Microsoft Sculpt Comfort Mouse
1259,CA-2018-117079,23/10/2018,15700,10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit
1260,US-2017-144393,28/10/2017,20950,10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
1261,CA-2018-105053,7/7/2018,12355,10001634,Wilson Jones Active Use Binders
1262,CA-2017-155992,1/10/2017,12220,10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C
1263,CA-2017-155992,1/10/2017,12220,10003724,Westinghouse Clip-On Gooseneck Lamps
1264,CA-2018-110380,2/9/2018,19225,10000422,Pencil and Crayon Sharpener
1265,US-2015-167738,24/12/2015,16105,10003306,Letter Size Cart
1266,US-2015-167738,24/12/2015,16105,10001146,"Global Value Mid-Back Manager's Chair, Gray"
1267,CA-2018-121412,23/9/2018,11695,10000246,Aluminum Document Frame
1268,CA-2018-100426,4/6/2018,12850,10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
1269,US-2017-103646,21/4/2017,20545,10000563,Fellowes Bankers Box Stor/Drawer Steel Plus
1270,US-2017-103646,21/4/2017,20545,10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center
1271,US-2017-103646,21/4/2017,20545,10002854,"Performers Binder/Pad Holder, Black"
1272,CA-2017-119186,26/5/2017,17710,10004621,Xerox 212
1273,CA-2017-119186,26/5/2017,17710,10001973,Office Star Flex Back Scooter Chair with White Frame
1274,CA-2017-119186,26/5/2017,17710,10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
1275,CA-2017-119186,26/5/2017,17710,10000580,Logitech G13 Programmable Gameboard with LCD Display
1276,CA-2017-148698,2/5/2017,11770,10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener
1277,CA-2015-163293,8/9/2015,16255,10004209,Memorex Froggy Flash Drive 4 GB
1278,CA-2015-163293,8/9/2015,16255,10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack"
1279,CA-2017-160815,5/9/2017,21325,10003505,Geemarc AmpliPOWER60
1280,CA-2018-122154,9/4/2018,20830,10000121,Avery 48
1281,CA-2018-122154,9/4/2018,20830,10002026,Avery Arch Ring Binders
1282,CA-2018-122154,9/4/2018,20830,10000994,Xerox 1915
1283,US-2016-149692,6/12/2016,16435,10002813,Avery Reinforcements for Hole-Punch Pages
1284,CA-2017-119445,26/6/2017,14500,10000617,Woodgrain Magazine Files by Perma
1285,CA-2016-124268,4/7/2016,10180,10004817,Colorific Watercolor Pencils
1286,CA-2017-154711,22/11/2017,21355,10000397,Luxo Economy Swing Arm Lamp
1287,CA-2017-154711,22/11/2017,21355,10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
1288,CA-2017-154711,22/11/2017,21355,10001860,BIC Liqua Brite Liner
1289,CA-2017-163384,10/11/2017,12430,10004970,"ACCOHIDE 3-Ring Binder, Blue, 1"""
1290,CA-2017-163384,10/11/2017,12430,10003172,Xerox 1996
1291,CA-2016-101707,27/8/2016,19165,10001218,Fiskars Softgrip Scissors
1292,CA-2016-101707,27/8/2016,19165,10002968,Xerox 1973
1293,CA-2016-101707,27/8/2016,19165,10000134,Avery 511
1294,CA-2016-138898,25/5/2016,16180,10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center
1295,CA-2018-115427,30/12/2018,13975,10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
1296,CA-2018-115427,30/12/2018,13975,10004632,Ibico Hi-Tech Manual Binding System
1297,CA-2017-134425,8/12/2017,19255,10003555,Motorola HK250 Universal Bluetooth Headset
1298,CA-2016-121391,4/10/2016,10315,10001590,"Tenex Personal Project File with Scoop Front Design, Black"
1299,CA-2017-137043,23/12/2017,17140,10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
1300,CA-2016-115847,19/9/2016,21535,10003433,Sauder Cornerstone Collection Library
1301,US-2018-126179,3/7/2018,12460,10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
1302,US-2018-126179,3/7/2018,12460,10001557,Pyle PMP37LED
1303,CA-2017-101966,14/7/2017,11785,10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
1304,CA-2017-141397,20/6/2017,19825,10002986,Xerox 1898
1305,CA-2017-141397,20/6/2017,19825,10000320,GBC Plastic Binding Combs
1306,CA-2017-141397,20/6/2017,19825,10003971,Belkin 6 Outlet Metallic Surge Strip
1307,CA-2017-141397,20/6/2017,19825,10001469,Fellowes Bankers Box Recycled Super Stor/Drawer
1308,CA-2017-141397,20/6/2017,19825,10003846,Hon Valutask Swivel Chairs
1309,CA-2017-141082,9/12/2017,14380,10001404,Avery 517
1310,CA-2017-141082,9/12/2017,14380,10001474,Avery 477
1311,US-2017-134488,24/9/2017,19075,10003199,Office Star - Contemporary Task Swivel Chair
1312,CA-2017-145919,18/12/2017,14965,10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
1313,CA-2017-145919,18/12/2017,14965,10004960,"Seth Thomas 12"" Clock w/ Goldtone Case"
1314,CA-2017-145919,18/12/2017,14965,10003505,Premier Electric Letter Opener
1315,CA-2018-157651,10/12/2018,14920,10003116,Memorex Froggy Flash Drive 8 GB
1316,CA-2015-160773,1/7/2015,16825,10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit
1317,CA-2015-160773,1/7/2015,16825,10000546,Avery Durable Binders
1318,CA-2018-167703,3/2/2018,17575,10002071,Fellowes Black Plastic Comb Bindings
1319,CA-2018-167703,3/2/2018,17575,10001490,"Hot File 7-Pocket, Floor Stand"
1320,CA-2018-121804,3/3/2018,17095,10004859,Acco 6 Outlet Guardian Premium Surge Suppressor
1321,CA-2018-162635,9/10/2018,14170,10002659,Avoid Verbal Orders Carbonless Minifold Book
1322,CA-2015-107153,28/9/2015,14545,10001321,"Decoflex Hanging Personal Folder File, Blue"
1323,US-2015-117058,27/5/2015,16810,10004139,Fellowes Presentation Covers for Comb Binding Machines
1324,CA-2016-120439,14/6/2016,10180,10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
1325,CA-2017-128258,30/3/2017,12085,10004156,Xerox 188
1326,CA-2018-106033,15/10/2018,14260,10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
1327,CA-2017-142762,23/5/2017,17005,10003691,"Eldon Image Series Desk Accessories, Ebony"
1328,CA-2018-127705,2/6/2018,10255,10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple
1329,CA-2018-127705,2/6/2018,10255,10004507,Advantus Rolling Storage Box
1330,CA-2015-122567,16/2/2015,17935,10002012,Wilson Jones Easy Flow II Sheet Lifters
1331,CA-2015-122567,16/2/2015,17935,10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
1332,CA-2015-121664,6/5/2015,14815,10003684,Wilson Jones Legal Size Ring Binders
1333,CA-2017-122133,16/5/2017,15670,10002574,"SAFCO Commercial Wire Shelving, Black"
